codigo_de_batea,ano,ciclo,n_batea,fecha_rebose,inicio_de_carga,fin_de_carga,tms,horas_de_lixiviacion,cut_pct,cusac_pct,pctc,fet_pct,indice_solubilidad,pctrec_cusac,p80_mm,pcthumedad_inicial,tiempo_de_lixiviacion_h,ratio_de_curado_kg_tn,pctoxi_2,pctoxi_3,pctoxi_3m,pctoxi_4,pctoxi_4m,load__tms_x_turno__mean,load__tms_x_turno__p10,load__tms_x_turno__p90,load__tms_x_turno__std,load__tms_x_turno__n,load__dosificacion_acido_x_dia_kg_tms__mean,load__dosificacion_acido_x_dia_kg_tms__p10,load__dosificacion_acido_x_dia_kg_tms__p90,load__dosificacion_acido_x_dia_kg_tms__std,load__dosificacion_acido_x_dia_kg_tms__n,load__flujo_sx_hg__mean,load__flujo_sx_hg__p10,load__flujo_sx_hg__p90,load__flujo_sx_hg__std,load__flujo_sx_hg__n,load__flujo_sx_lg__mean,load__flujo_sx_lg__p10,load__flujo_sx_lg__p90,load__flujo_sx_lg__std,load__flujo_sx_lg__n,load__flujo_lix_hg__mean,load__flujo_lix_hg__p10,load__flujo_lix_hg__p90,load__flujo_lix_hg__std,load__flujo_lix_hg__n,load__flujo_lix_lg__mean,load__flujo_lix_lg__p10,load__flujo_lix_lg__p90,load__flujo_lix_lg__std,load__flujo_lix_lg__n,load__ph_pls_hg__mean,load__ph_pls_hg__p10,load__ph_pls_hg__p90,load__ph_pls_hg__std,load__ph_pls_hg__n,load__ph_pls_lg__mean,load__ph_pls_lg__p10,load__ph_pls_lg__p90,load__ph_pls_lg__std,load__ph_pls_lg__n,load__n_rows,leach__tms_x_turno__mean,leach__tms_x_turno__p10,leach__tms_x_turno__p90,leach__tms_x_turno__std,leach__tms_x_turno__n,leach__dosificacion_acido_x_dia_kg_tms__mean,leach__dosificacion_acido_x_dia_kg_tms__p10,leach__dosificacion_acido_x_dia_kg_tms__p90,leach__dosificacion_acido_x_dia_kg_tms__std,leach__dosificacion_acido_x_dia_kg_tms__n,leach__flujo_sx_hg__mean,leach__flujo_sx_hg__p10,leach__flujo_sx_hg__p90,leach__flujo_sx_hg__std,leach__flujo_sx_hg__n,leach__flujo_sx_lg__mean,leach__flujo_sx_lg__p10,leach__flujo_sx_lg__p90,leach__flujo_sx_lg__std,leach__flujo_sx_lg__n,leach__flujo_lix_hg__mean,leach__flujo_lix_hg__p10,leach__flujo_lix_hg__p90,leach__flujo_lix_hg__std,leach__flujo_lix_hg__n,leach__flujo_lix_lg__mean,leach__flujo_lix_lg__p10,leach__flujo_lix_lg__p90,leach__flujo_lix_lg__std,leach__flujo_lix_lg__n,leach__ph_pls_hg__mean,leach__ph_pls_hg__p10,leach__ph_pls_hg__p90,leach__ph_pls_hg__std,leach__ph_pls_hg__n,leach__ph_pls_lg__mean,leach__ph_pls_lg__p10,leach__ph_pls_lg__p90,leach__ph_pls_lg__std,leach__ph_pls_lg__n,leach__n_rows
25-C1-B13-Ene,2025,1,Batea 13,2025-01-06 11:30:00,2025-01-05 19:49:00.000,2025-01-06 06:22:00.000,15238.586268156301,103.47777557373047,0.46005608974358975,0.3828325320512821,0.564701866,11.874078525641027,83.21431681616303,73.72834787052726,9.132839269621712,2.5790418862274618,103.47777557373047,26.369319224824714,18.97,72.46,0.0,8.57,0.0,16110.113344981048,15410.926623656369,17044.904250976506,942.8494070055235,4,36.020564822926154,35.26515213287221,36.7759775129801,1.3353935893287843,2,813.4555257161459,812.6528889973958,814.0866129557292,0.8667119605809398,4,873.8691202799479,872.6269938151041,874.6116861979167,1.3323336691238425,4,1057.7308349609375,1030.4436279296876,1084.6796305338542,29.184107349684933,4,918.5802001953125,908.9454345703125,931.2618733723958,13.685188439303285,4,1.3849999904632568,1.3730000019073487,1.396999979019165,0.012909932175475572,4,1.4399999678134918,1.422999954223633,1.4649999976158141,0.027080160884429372,4,4,15765.526020079982,15457.807097791045,16073.24494236892,543.9753416248091,2,36.96483068549358,36.96483068549358,36.96483068549358,,1,813.2410888671875,812.4273844401042,814.0547932942708,1.4384397956802955,2,873.2446695963541,872.1510172526041,874.3383219401042,1.9333224713154653,2,1057.307820638021,1030.163712565104,1084.4519287109376,47.98445721904976,2,922.3888346354167,909.6920247395833,935.0856445312501,22.445000941950557,2,1.375,1.3710000038146972,1.3789999961853028,0.0070710610683697135,2,1.4249999523162842,1.4209999561309814,1.428999948501587,0.0070710610683697135,2,2
25-C1-B14-Ene,2025,1,Batea 14,2025-01-06 22:32:00,2025-01-06 06:22:00.000,2025-01-06 18:11:00.000,15149.017780722193,101.75499725341797,0.5243405275779377,0.4296092184368738,0.701436787185396,10.315467625899283,81.9332467816951,47.60113465882982,9.969990126942779,2.0495423462938422,101.75499725341797,26.72865159090122,33.26,58.9,0.0,7.84,0.0,15765.526020079982,15457.807097791045,16073.24494236892,543.9753416248091,2,36.96483068549358,36.96483068549358,36.96483068549358,,1,813.2410888671875,812.4273844401042,814.0547932942708,1.4384397956802955,2,873.2446695963541,872.1510172526041,874.3383219401042,1.9333224713154653,2,1057.307820638021,1030.163712565104,1084.4519287109376,47.98445721904976,2,922.3888346354167,909.6920247395833,935.0856445312501,22.445000941950557,2,1.375,1.3710000038146972,1.3789999961853028,0.0070710610683697135,2,1.4249999523162842,1.4209999561309814,1.428999948501587,0.0070710610683697135,2,2,15765.526020079982,15457.807097791045,16073.24494236892,543.9753416248091,2,36.96483068549358,36.96483068549358,36.96483068549358,,1,813.2410888671875,812.4273844401042,814.0547932942708,1.4384397956802955,2,873.2446695963541,872.1510172526041,874.3383219401042,1.9333224713154653,2,1057.307820638021,1030.163712565104,1084.4519287109376,47.98445721904976,2,922.3888346354167,909.6920247395833,935.0856445312501,22.445000941950557,2,1.375,1.3710000038146972,1.3789999961853028,0.0070710610683697135,2,1.4249999523162842,1.4209999561309814,1.428999948501587,0.0070710610683697135,2,2
25-C1-B15-Ene,2025,1,Batea 15,2025-01-07 09:00:00,2025-01-06 18:11:00.000,2025-01-07 04:51:00.000,15251.57753192854,100.31666564941406,0.5026421136909527,0.42329454253611565,0.703213041545966,10.590112089671736,84.21390309455377,43.3188117413505,9.51982527054061,2.0199310553222456,100.31666564941406,27.06837250344444,40.94,59.06,0.0,0.0,0.0,16480.157210055004,15611.666558935514,17477.101457279543,1054.3494679510366,4,37.212509165793634,37.01436638155359,37.41065195003368,0.35027026594829697,2,819.6659138997396,812.3173177083333,832.0298909505209,13.350284136231226,4,873.3458455403646,872.2222819010416,874.3884684244791,1.173642240938466,4,1094.3104858398438,1043.7357666015625,1142.778125,56.04274383919047,4,921.4207153320314,905.6447591145834,937.4722737630209,17.967690914151223,4,1.362500011920929,1.3460000276565551,1.3769999980926513,0.01707823498950972,4,1.4524999856948853,1.422999954223633,1.4880000114440919,0.03593979095677996,4,4,17194.788400030026,16630.16228553099,17759.41451452906,998.1273859931964,2,37.460187646093694,37.460187646093694,37.460187646093694,,1,826.0907389322917,815.2462727864583,836.935205078125,19.17048887516676,2,873.447021484375,873.1106282552083,873.7834147135417,0.5946648337225293,2,1131.3131510416665,1108.383203125,1154.2430989583333,40.534804160323425,2,920.4525960286459,908.3069905598959,932.5982014973958,21.47059997142385,2,1.350000023841858,1.3420000314712524,1.3580000162124635,0.014142122136739427,2,1.4800000190734863,1.4640000343322754,1.4960000038146972,0.028284244273478854,2,2
25-C2-B02-Ene,2025,2,Batea 02,2025-01-07 21:07:00,2025-01-07 04:51:00.000,2025-01-07 16:37:00.000,14940.358805351776,101.04083251953125,0.556657337065174,0.46069277108433737,0.540296106421448,10.746181527389044,82.76056748182214,53.109116466460414,9.44459155936659,1.6045916402016762,101.04083251953125,27.26202236745461,39.88,58.53,0.0,1.59,0.0,17194.788400030026,16630.16228553099,17759.41451452906,998.1273859931964,2,37.460187646093694,37.460187646093694,37.460187646093694,,1,826.0907389322917,815.2462727864583,836.935205078125,19.17048887516676,2,873.447021484375,873.1106282552083,873.7834147135417,0.5946648337225293,2,1131.3131510416665,1108.383203125,1154.2430989583333,40.534804160323425,2,920.4525960286459,908.3069905598959,932.5982014973958,21.47059997142385,2,1.350000023841858,1.3420000314712524,1.3580000162124635,0.014142122136739427,2,1.4800000190734863,1.4640000343322754,1.4960000038146972,0.028284244273478854,2,2,17194.788400030026,16630.16228553099,17759.41451452906,998.1273859931964,2,37.460187646093694,37.460187646093694,37.460187646093694,,1,826.0907389322917,815.2462727864583,836.935205078125,19.17048887516676,2,873.447021484375,873.1106282552083,873.7834147135417,0.5946648337225293,2,1131.3131510416665,1108.383203125,1154.2430989583333,40.534804160323425,2,920.4525960286459,908.3069905598959,932.5982014973958,21.47059997142385,2,1.350000023841858,1.3420000314712524,1.3580000162124635,0.014142122136739427,2,1.4800000190734863,1.4640000343322754,1.4960000038146972,0.028284244273478854,2,2
25-C2-B03-Ene,2025,2,Batea 03,2025-01-08 06:07:00,2025-01-07 16:37:00.000,2025-01-08 02:51:00.000,15310.40735026073,107.65860748291016,0.5499400239904038,0.45503999999999994,0.546638008526243,10.821151539384246,82.74356841646066,72.55386313384703,9.088560339771018,1.5534506799078596,107.65860748291016,27.493131448284544,44.24,44.19,0.0,11.57,0.0,14108.83712958151,8647.124544986731,17558.235752295386,5913.404369581108,4,38.364471132749216,37.641044343424795,39.087897922073644,1.2788499710582746,2,846.7393188476562,820.668505859375,870.6652587890625,27.124568586746705,4,874.1482747395834,873.1658610026042,875.5059163411458,1.4156303464295887,4,1090.7709350585938,1026.2044270833333,1144.0876220703126,69.92205019370682,4,925.3877563476562,906.9112874348958,945.624755859375,21.019227558905307,4,1.3199999928474426,1.2859999656677246,1.3540000200271607,0.036514867637372134,4,1.4725000262260437,1.4600000381469727,1.4910000085830688,0.018929676433237463,4,4,11022.885859132994,6433.631820872154,15612.139897393834,8112.731627604969,2,39.268754619404746,39.268754619404746,39.268754619404746,,1,867.3878987630208,860.8331787109374,873.9426188151042,11.587217494018939,2,874.8495279947917,873.7626790364584,875.9363769531251,1.9212956714076155,2,1050.2287190755208,1004.7991292317708,1095.6583089192707,80.30892761259776,2,930.3229166666667,914.65625,945.9895833333334,27.695015596473084,2,1.2899999618530273,1.2819999694824218,1.297999954223633,0.014142122136739427,2,1.465000033378601,1.4610000371932983,1.4690000295639039,0.0070710610683697135,2,2
25-C2-B04-Ene,2025,2,Batea 04,2025-01-08 23:50:00,2025-01-08 02:51:00.000,2025-01-08 21:26:00.000,15141.154962767709,95.08916473388672,0.49911858974358975,0.42952905811623243,0.596518611763423,10.158533653846153,86.05751557698798,66.02017661666024,8.805783499197682,1.218978583196046,95.08916473388672,26.33993032243961,61.55,38.45,0.0,0.0,0.0,11022.885859132994,6433.631820872154,15612.139897393834,8112.731627604969,2,39.268754619404746,39.268754619404746,39.268754619404746,,1,867.3878987630208,860.8331787109374,873.9426188151042,11.587217494018939,2,874.8495279947917,873.7626790364584,875.9363769531251,1.9212956714076155,2,1050.2287190755208,1004.7991292317708,1095.6583089192707,80.30892761259776,2,930.3229166666667,914.65625,945.9895833333334,27.695015596473084,2,1.2899999618530273,1.2819999694824218,1.297999954223633,0.014142122136739427,2,1.465000033378601,1.4610000371932983,1.4690000295639039,0.0070710610683697135,2,2,11022.885859132994,6433.631820872154,15612.139897393834,8112.731627604969,2,39.268754619404746,39.268754619404746,39.268754619404746,,1,867.3878987630208,860.8331787109374,873.9426188151042,11.587217494018939,2,874.8495279947917,873.7626790364584,875.9363769531251,1.9212956714076155,2,1050.2287190755208,1004.7991292317708,1095.6583089192707,80.30892761259776,2,930.3229166666667,914.65625,945.9895833333334,27.695015596473084,2,1.2899999618530273,1.2819999694824218,1.297999954223633,0.014142122136739427,2,1.465000033378601,1.4610000371932983,1.4690000295639039,0.0070710610683697135,2,2
25-C2-B05-Ene,2025,2,Batea 05,2025-01-09 13:06:00,2025-01-08 21:26:00.000,2025-01-09 08:17:00.000,15181.831436855828,93.6802749633789,0.5191830196235483,0.4215627498001599,0.516683507052448,9.467521025230276,81.19733001010484,64.75721102615759,9.066116134083616,1.5700762651982163,93.6802749633789,25.320420896668526,28.04,71.96,0.0,0.0,0.0,14481.668342357036,8728.258840002574,18015.900549864986,6157.387914469178,4,37.17852951970157,35.50634943993902,38.85070959946411,2.956024684412891,2,871.6119791666666,864.0017496744791,876.1918050130208,8.294523764732325,4,876.4392089843751,874.3061035156251,878.1239095052084,2.153491625479225,4,1129.4321899414062,1027.5139241536458,1210.696533203125,102.62451458431191,4,937.0098266601564,918.8242024739584,949.8459228515625,18.42168324067563,4,1.2999999821186066,1.2829999685287476,1.3210000157356263,0.021602503576162935,4,1.4625000357627869,1.453000044822693,1.4700000286102295,0.009574261946826956,4,4,17940.450825581072,17789.55137701325,18091.3502741489,266.7550583990498,2,35.08830441999839,35.08830441999839,35.08830441999839,,1,875.8360595703125,875.3421468098958,876.3299723307292,0.8731226555130326,2,878.0288899739584,877.8388509114584,878.2189290364583,0.3359447744602103,2,1208.6356608072915,1204.513916015625,1212.7574055989583,7.286284231269637,2,943.6967366536459,938.8899983723959,948.5034749348958,8.497193085152114,2,1.3100000023841858,1.293999969959259,1.3260000348091125,0.028284328567175877,2,1.4600000381469727,1.452000045776367,1.4680000305175782,0.014142122136739427,2,2
25-C2-B06-Ene,2025,2,Batea 06,2025-01-09 22:37:00,2025-01-09 08:17:00.000,2025-01-09 18:12:00.000,14999.037527836366,98.70805358886719,0.5912574850299401,0.4979266826923077,0.493851733582719,9.839481037924152,84.21486328703199,83.31851157141872,9.798248632002021,1.890126060724972,98.70805358886719,28.276389853870956,41.39,58.61,0.0,0.0,0.0,17940.450825581072,17789.55137701325,18091.3502741489,266.7550583990498,2,35.08830441999839,35.08830441999839,35.08830441999839,,1,875.8360595703125,875.3421468098958,876.3299723307292,0.8731226555130326,2,878.0288899739584,877.8388509114584,878.2189290364583,0.3359447744602103,2,1208.6356608072915,1204.513916015625,1212.7574055989583,7.286284231269637,2,943.6967366536459,938.8899983723959,948.5034749348958,8.497193085152114,2,1.3100000023841858,1.293999969959259,1.3260000348091125,0.028284328567175877,2,1.4600000381469727,1.452000045776367,1.4680000305175782,0.014142122136739427,2,2,17940.450825581072,17789.55137701325,18091.3502741489,266.7550583990498,2,35.08830441999839,35.08830441999839,35.08830441999839,,1,875.8360595703125,875.3421468098958,876.3299723307292,0.8731226555130326,2,878.0288899739584,877.8388509114584,878.2189290364583,0.3359447744602103,2,1208.6356608072915,1204.513916015625,1212.7574055989583,7.286284231269637,2,943.6967366536459,938.8899983723959,948.5034749348958,8.497193085152114,2,1.3100000023841858,1.293999969959259,1.3260000348091125,0.028284328567175877,2,1.4600000381469727,1.452000045776367,1.4680000305175782,0.014142122136739427,2,2
25-C2-B07-Ene,2025,2,Batea 07,2025-01-10 08:18:00,2025-01-09 18:12:00.000,2025-01-10 04:20:00.000,15145.1214169117,99.11083221435547,0.661689351481185,0.5333666533386645,0.550532154092823,10.285308246597278,80.60680622179103,67.52116042461391,8.72942449735193,2.0367308091093257,99.11083221435547,28.026744399594143,41.93,58.07,0.0,0.0,0.0,17705.586013879114,17386.464780129823,18015.900549864986,356.1570292663037,4,36.3371657439273,35.33807668478417,37.336254803070425,1.7661566218234839,2,867.9044799804688,855.7914225260416,876.0830159505208,12.529453652383523,4,876.4801432291666,874.2211751302084,878.1239095052084,2.3103033320632305,4,1162.4954630533853,1105.1799886067708,1210.696533203125,58.10865238917962,4,922.6598510742188,894.8593912760416,946.1001057942709,28.36799083774256,4,1.3199999928474426,1.2829999685287476,1.3650000095367432,0.04546062348796281,4,1.4625000357627869,1.4500000476837158,1.4770000219345092,0.014999985694885254,4,4,17470.72120217716,17302.20835808249,17639.234046271828,297.89143694092974,2,37.58602706785621,37.58602706785621,37.58602706785621,,1,859.972900390625,851.6099446614583,868.3358561197917,14.783756767141648,2,874.931396484375,873.5109537760417,876.3518391927083,2.51101167837366,2,1116.355265299479,1094.0047119140625,1138.7058186848958,39.51056965525023,2,901.6229654947916,888.0958170572916,915.1501139322917,23.91284597568315,2,1.3299999833106995,1.2899999737739563,1.3699999928474427,0.07071069497739416,2,1.465000033378601,1.453000044822693,1.4770000219345092,0.02121318320510914,2,2
25-C2-B09-Ene,2025,2,Batea 09,2025-01-10 19:56:00,2025-01-10 04:20:00.000,2025-01-10 14:20:00.000,14927.493608973522,100.01444244384766,0.715686274509804,0.5813851080864691,0.652475528848864,9.717446978791518,81.2346315408491,79.11049476301997,9.446951495330199,1.5466718838311377,100.01444244384766,28.231359536573414,45.28,54.72,0.0,0.0,0.0,17470.72120217716,17302.20835808249,17639.234046271828,297.89143694092974,2,37.58602706785621,37.58602706785621,37.58602706785621,,1,859.972900390625,851.6099446614583,868.3358561197917,14.783756767141648,2,874.931396484375,873.5109537760417,876.3518391927083,2.51101167837366,2,1116.355265299479,1094.0047119140625,1138.7058186848958,39.51056965525023,2,901.6229654947916,888.0958170572916,915.1501139322917,23.91284597568315,2,1.3299999833106995,1.2899999737739563,1.3699999928474427,0.07071069497739416,2,1.465000033378601,1.453000044822693,1.4770000219345092,0.02121318320510914,2,2,17470.72120217716,17302.20835808249,17639.234046271828,297.89143694092974,2,37.58602706785621,37.58602706785621,37.58602706785621,,1,859.972900390625,851.6099446614583,868.3358561197917,14.783756767141648,2,874.931396484375,873.5109537760417,876.3518391927083,2.51101167837366,2,1116.355265299479,1094.0047119140625,1138.7058186848958,39.51056965525023,2,901.6229654947916,888.0958170572916,915.1501139322917,23.91284597568315,2,1.3299999833106995,1.2899999737739563,1.3699999928474427,0.07071069497739416,2,1.465000033378601,1.453000044822693,1.4770000219345092,0.02121318320510914,2,2
25-C2-B10-Ene,2025,2,Batea 10,2025-01-11 05:25:00,2025-01-10 14:20:00.000,2025-01-11 01:11:00.000,15315.299916995578,103.38055419921875,0.6244995996797438,0.502963556267521,0.556898024070084,9.910608486789432,80.53865151001715,60.18386523165217,9.553664455918083,1.5093252926329341,103.38055419921875,28.12290170766889,45.61,54.39,0.0,0.0,0.0,17593.723709864513,17324.22830003852,17876.09025520079,298.4291128872991,4,37.43076838464497,37.30656143807598,37.55497533121396,0.21956893547351905,2,850.4939168294271,838.2527099609375,864.1543782552084,14.981515850714885,4,875.5674235026041,874.0438069661459,876.5822184244792,1.6267240574282504,4,1079.8331095377603,1039.500634765625,1127.5305419921874,48.57310022852034,4,914.2115885416666,894.8593912760416,930.0315266927083,21.104781368228657,4,1.3375000059604645,1.2949999928474427,1.3740000009536744,0.04349330555716804,4,1.4600000381469727,1.4430000543594361,1.4770000219345092,0.01825740117187435,4,4,17716.726217551863,17522.471102436622,17910.981332667103,343.3977729454007,2,37.275509701433734,37.275509701433734,37.275509701433734,,1,841.0149332682292,835.4904866536458,846.5393798828126,9.765934158687378,2,876.2034505208333,876.1332682291667,876.2736328125,0.12406593589175352,2,1043.3109537760415,1035.6903157552083,1050.931591796875,13.471512053748148,2,926.8002115885417,920.3375813802083,933.262841796875,11.424424111533853,2,1.3450000286102295,1.3330000400543214,1.3570000171661376,0.02121318320510914,2,1.4550000429153442,1.4430000543594361,1.4670000314712524,0.02121318320510914,2,2
25-C2-B11-Ene,2025,2,Batea 11,2025-01-11 17:06:00,2025-01-11 01:11:00.000,2025-01-11 11:27:00.000,15061.36546031746,103.29166412353516,0.656062424969988,0.5361855257896841,0.554516185585867,9.923729491796719,81.72782122283749,51.57069030241153,9.2801285993134,2.0717460317460317,103.29166412353516,28.461350116248028,40.24,59.76,0.0,0.0,0.0,17716.726217551863,17522.471102436622,17910.981332667103,343.3977729454007,2,37.275509701433734,37.275509701433734,37.275509701433734,,1,841.0149332682292,835.4904866536458,846.5393798828126,9.765934158687378,2,876.2034505208333,876.1332682291667,876.2736328125,0.12406593589175352,2,1043.3109537760415,1035.6903157552083,1050.931591796875,13.471512053748148,2,926.8002115885417,920.3375813802083,933.262841796875,11.424424111533853,2,1.3450000286102295,1.3330000400543214,1.3570000171661376,0.02121318320510914,2,1.4550000429153442,1.4430000543594361,1.4670000314712524,0.02121318320510914,2,2,17716.726217551863,17522.471102436622,17910.981332667103,343.3977729454007,2,37.275509701433734,37.275509701433734,37.275509701433734,,1,841.0149332682292,835.4904866536458,846.5393798828126,9.765934158687378,2,876.2034505208333,876.1332682291667,876.2736328125,0.12406593589175352,2,1043.3109537760415,1035.6903157552083,1050.931591796875,13.471512053748148,2,926.8002115885417,920.3375813802083,933.262841796875,11.424424111533853,2,1.3450000286102295,1.3330000400543214,1.3570000171661376,0.02121318320510914,2,1.4550000429153442,1.4430000543594361,1.4670000314712524,0.02121318320510914,2,2
25-C2-B12-Ene,2025,2,Batea 12,2025-01-12 01:46:00,2025-01-11 11:27:00.000,2025-01-11 21:40:00.000,14863.943204256253,105.03,0.57912,0.4769069488817892,0.529081266413779,10.0382,82.35028126843991,75.89896096152783,9.49468197164093,1.8881636682755594,105.03,27.919735711670377,36.12,63.88,0.0,0.0,0.0,17716.726217551863,17522.471102436622,17910.981332667103,343.3977729454007,2,37.275509701433734,37.275509701433734,37.275509701433734,,1,841.0149332682292,835.4904866536458,846.5393798828126,9.765934158687378,2,876.2034505208333,876.1332682291667,876.2736328125,0.12406593589175352,2,1043.3109537760415,1035.6903157552083,1050.931591796875,13.471512053748148,2,926.8002115885417,920.3375813802083,933.262841796875,11.424424111533853,2,1.3450000286102295,1.3330000400543214,1.3570000171661376,0.02121318320510914,2,1.4550000429153442,1.4430000543594361,1.4670000314712524,0.02121318320510914,2,2,17167.53725829653,16071.382657950016,17901.600359928572,1148.9680664083758,4,37.00329843591233,36.7855294234952,37.22106744832945,0.38496486353112136,2,834.7365315755209,818.3650146484375,847.1339925130209,16.53546709168571,4,875.9704589843749,875.7111979166666,876.2385416666666,0.2835246515412478,4,1067.3088989257812,1029.5772379557293,1124.238916015625,59.323888437201695,4,935.737548828125,923.0234375,949.8661783854167,15.489981127923244,4,1.3474999964237213,1.315999972820282,1.380999994277954,0.03500000919617005,4,1.4425000250339508,1.3980000138282775,1.4770000219345092,0.045000012274147294,4,4
25-C2-B13-Ene,2025,2,Batea 13,2025-01-12 12:26:00,2025-01-11 21:40:00.000,2025-01-12 07:53:00.000,15282.368015222284,107.86,0.5926059152677858,0.481260016025641,0.556276937865176,11.1863309352518,81.2108019219096,74.03635536262173,8.64332005995384,1.9481071780939097,107.86,27.78554522478431,38.72,61.28,0.0,0.0,0.0,17167.53725829653,16071.382657950016,17901.600359928572,1148.9680664083758,4,37.00329843591233,36.7855294234952,37.22106744832945,0.38496486353112136,2,834.7365315755209,818.3650146484375,847.1339925130209,16.53546709168571,4,875.9704589843749,875.7111979166666,876.2385416666666,0.2835246515412478,4,1067.3088989257812,1029.5772379557293,1124.238916015625,59.323888437201695,4,935.737548828125,923.0234375,949.8661783854167,15.489981127923244,4,1.3474999964237213,1.315999972820282,1.380999994277954,0.03500000919617005,4,1.4425000250339508,1.3980000138282775,1.4770000219345092,0.045000012274147294,4,4,16618.3482990412,15699.910186497009,17536.78641158539,1623.584543700428,2,36.731087170390914,36.731087170390914,36.731087170390914,,1,828.4581298828125,814.9855712890625,841.9306884765625,23.816343853934303,2,875.7374674479166,875.6849283854166,875.7900065104167,0.09287681842733461,2,1091.306844075521,1040.4804443359376,1142.1332438151042,89.84922979789381,2,944.6748860677083,935.3832194010416,953.966552734375,16.425501271312484,2,1.3499999642372131,1.3179999470710755,1.3819999814033508,0.05656857284065473,2,1.4300000071525574,1.3899999976158142,1.4700000166893006,0.07071069497739416,2,2
25-C2-B14-Ene,2025,2,Batea 14,2025-01-12 22:17:00,2025-01-12 07:53:00.000,2025-01-12 17:55:00.000,14755.512905255278,106.97,0.5804251905334937,0.47269631410256413,0.479929272174389,11.17717609306057,81.43966213252885,70.57829302494642,9.467738839135162,1.6299139649648136,106.97,28.12579413796483,47.88,52.12,0.0,0.0,0.0,16618.3482990412,15699.910186497009,17536.78641158539,1623.584543700428,2,36.731087170390914,36.731087170390914,36.731087170390914,,1,828.4581298828125,814.9855712890625,841.9306884765625,23.816343853934303,2,875.7374674479166,875.6849283854166,875.7900065104167,0.09287681842733461,2,1091.306844075521,1040.4804443359376,1142.1332438151042,89.84922979789381,2,944.6748860677083,935.3832194010416,953.966552734375,16.425501271312484,2,1.3499999642372131,1.3179999470710755,1.3819999814033508,0.05656857284065473,2,1.4300000071525574,1.3899999976158142,1.4700000166893006,0.07071069497739416,2,2,16618.3482990412,15699.910186497009,17536.78641158539,1623.584543700428,2,36.731087170390914,36.731087170390914,36.731087170390914,,1,828.4581298828125,814.9855712890625,841.9306884765625,23.816343853934303,2,875.7374674479166,875.6849283854166,875.7900065104167,0.09287681842733461,2,1091.306844075521,1040.4804443359376,1142.1332438151042,89.84922979789381,2,944.6748860677083,935.3832194010416,953.966552734375,16.425501271312484,2,1.3499999642372131,1.3179999470710755,1.3819999814033508,0.05656857284065473,2,1.4300000071525574,1.3899999976158142,1.4700000166893006,0.07071069497739416,2,2
25-C2-B15-Ene,2025,2,Batea 15,2025-01-13 07:56:00,2025-01-12 17:55:00.000,2025-01-13 04:10:00.000,15509.385316361653,107.688,0.6168395849960095,0.5093912175648702,0.46596334723955,15.403431763766958,82.58082489439543,65.24623255107849,8.922430779080779,1.7398294705926738,107.688,27.677761093392366,36.46,63.54,0.0,0.0,0.0,14435.195386630197,12116.446977105888,17077.567355313295,2703.7307596408996,4,38.06695259580884,36.9982602554745,39.135644936143194,1.8891990021313438,2,842.6160278320312,821.7218505859375,859.2850911458333,21.96836305185514,4,877.9589436848959,875.7111979166666,880.6108235677084,2.711951573964585,4,1051.6145222981772,962.0839029947916,1135.3618896484375,94.05678835473817,4,942.3769938151041,934.6140380859375,951.9782633463542,9.961378410626208,4,1.3174999952316284,1.2679999828338624,1.369000005722046,0.057373045489822784,4,1.4224999845027924,1.3889999866485596,1.4620000004768372,0.041932499916757654,4,4,12252.042474219194,11980.851479992583,12523.233468445804,479.40247753589483,2,39.40281802122678,39.40281802122678,39.40281802122678,,1,856.77392578125,851.7515950520833,861.7962565104167,8.878310289888374,2,880.180419921875,879.3196126302083,881.0412272135417,1.5217066830808692,2,1011.9222005208333,949.529296875,1074.3151041666667,110.29611316471906,2,940.0791015625,938.6073567708333,941.5508463541667,2.6017018059087604,2,1.2850000262260437,1.2570000052452088,1.3130000472068786,0.049497511772285015,2,1.4149999618530273,1.4109999656677246,1.4189999580383301,0.0070710610683697135,2,2
25-C3-B02-Ene,2025,3,Batea 02,2025-01-13 23:38:00,2025-01-13 04:10:00.000,2025-01-13 20:34:00.000,14925.773159777727,105.0,0.68396,0.548812375249501,0.53616430696464,13.632091346153844,80.24041979786844,67.58616213791952,6.921172030137169,1.6488326319337965,105.0,24.884083860578567,38.45,61.55,0.0,0.0,0.0,12252.042474219194,11980.851479992583,12523.233468445804,479.40247753589483,2,39.40281802122678,39.40281802122678,39.40281802122678,,1,856.77392578125,851.7515950520833,861.7962565104167,8.878310289888374,2,880.180419921875,879.3196126302083,881.0412272135417,1.5217066830808692,2,1011.9222005208333,949.529296875,1074.3151041666667,110.29611316471906,2,940.0791015625,938.6073567708333,941.5508463541667,2.6017018059087604,2,1.2850000262260437,1.2570000052452088,1.3130000472068786,0.049497511772285015,2,1.4149999618530273,1.4109999656677246,1.4189999580383301,0.0070710610683697135,2,2,12252.042474219194,11980.851479992583,12523.233468445804,479.40247753589483,2,39.40281802122678,39.40281802122678,39.40281802122678,,1,856.77392578125,851.7515950520833,861.7962565104167,8.878310289888374,2,880.180419921875,879.3196126302083,881.0412272135417,1.5217066830808692,2,1011.9222005208333,949.529296875,1074.3151041666667,110.29611316471906,2,940.0791015625,938.6073567708333,941.5508463541667,2.6017018059087604,2,1.2850000262260437,1.2570000052452088,1.3130000472068786,0.049497511772285015,2,1.4149999618530273,1.4109999656677246,1.4189999580383301,0.0070710610683697135,2,2
