dia,turno,tms_x_turno,dosificacion_acido_x_dia_kg_tms,flujo_sx_hg,flujo_sx_lg,flujo_lix_hg,flujo_lix_lg,ph_pls_hg,ph_pls_lg
2025-10-27,B,16510.569196633416,34.23512433115317,873.0970052083334,747.2252604166666,1063.609375,1003.3904622395834,1.4199999570846558,1.3799999952316284
2025-10-28,A,18309.830217285158,,873.2962239583334,780.47265625,979.37109375,1024.6892903645833,1.4199999570846558,1.3799999952316284
2025-10-28,B,16833.022969082856,37.922361992991426,873.0782063802084,792.6062825520834,1183.44580078125,1013.6756184895834,1.3300000429153442,1.3600000143051147
2025-10-29,A,18087.357783781965,,873.228271484375,799.2991536458334,1130.7466634114583,958.2518717447916,1.3899999856948853,1.3300000429153442
2025-10-29,B,18296.656812839952,37.49846451117006,873.183349609375,801.5711263020834,1236.7859700520833,910.4121907552084,1.3899999856948853,1.3300000429153442
2025-10-30,A,7673.81002312048,,873.31494140625,807.4344889322916,1094.0493977864583,882.4681803385416,1.4700000286102295,1.4600000381469727
2025-10-30,B,11537.003903537327,48.96304777044104,873.1795247395834,812.4383951822916,1028.9698893229167,871.4131673177084,1.4199999570846558,1.4299999475479126
2025-10-31,A,14158.787414794522,,873.297607421875,815.9019368489584,1146.060302734375,894.550537109375,1.3300000429153442,1.309999942779541
2025-10-31,B,19364.56924914438,32.46810905337638,873.1133626302084,819.0250651041666,1222.5594889322917,838.006103515625,1.3300000429153442,1.309999942779541
2025-11-01,A,18816.667418493995,,852.509521484375,861.2499186197916,1257.575927734375,836.265869140625,1.2300000190734863,1.2699999809265137
2025-11-01,B,19176.18642606417,32.773268496605624,818.90625,907.421459614372,1057.20556640625,559.7796223958334,1.3200000524520874,1.2699999809265137
2025-11-02,A,18018.333773762304,,754.2115071614584,0.0,1194.3557942708333,0.03575042883555094,1.4299999475479126,1.2699999809265137
2025-11-02,B,18464.537008507235,35.8483302425753,749.363525390625,411.5968361999695,1317.936767578125,0.012973247716824213,1.4800000190734863,1.2699999809265137
2025-11-03,A,18019.44107062125,,749.4215494791666,0.0,1016.190673828125,0.0,1.4800000190734863,1.2699999809265137
2025-11-03,B,16554.433507495683,39.062153619739206,749.3494466145834,846.3579636720013,1200.5110677083333,727.9144694010416,1.3899999856948853,1.309999942779541
2025-11-04,A,9340.029959870451,,782.0608723958334,861.4711100260416,967.991943359375,983.710693359375,1.5,1.409999966621399
2025-11-04,B,13336.334633178125,47.07897492207661,849.849853515625,867.8745930989584,1071.8715006510417,996.38232421875,1.5,1.409999966621399
2025-11-05,A,15843.992203246242,,868.2888997395834,866.7122395833334,1074.5331217447917,965.9537760416666,1.3600000143051147,1.2799999713897705
2025-11-05,B,18669.926165998197,36.04169154866179,871.07958984375,875.287841796875,1132.2422688802083,917.5802408854166,1.440000057220459,1.3799999952316284
2025-11-06,A,18684.482917340178,,871.2177734375,869.8221842447916,1133.4691569010417,957.574951171875,1.399999976158142,1.3700000047683716
2025-11-06,B,18795.32464034967,31.81473112327519,866.421630859375,877.5763346354166,1162.7159830729167,918.3155924479166,1.399999976158142,1.3700000047683716
2025-11-07,A,17651.77985198457,,848.572021484375,873.8910319010416,1334.8321940104167,931.2447102864584,1.399999976158142,1.3899999856948853
2025-11-07,B,19449.07520211844,29.631123013118344,848.3920084635416,872.3614908854166,1020.3084309895834,968.3081868489584,1.3600000143051147,1.3799999952316284
2025-11-08,A,16908.321229101908,,837.126220703125,866.3483072916666,1105.8961588541667,968.3990071614584,1.3600000143051147,1.2999999523162842
2025-11-08,B,19379.129457323474,34.12722515840068,833.7020670572916,875.5309244791666,1173.7561848958333,1008.46630859375,1.3600000143051147,1.2999999523162842
2025-11-09,A,18364.074104986852,,649.5716807606037,751.8407021904667,425.9557291666667,646.0771484375,1.3600000143051147,1.2999999523162842
2025-11-09,B,14070.144715045853,35.92748777042458,839.2091471354166,863.202392578125,1160.5244954427083,1028.4632975260417,1.2999999523162842,1.3200000524520874
2025-11-10,A,19015.424394884296,,848.62939453125,864.8921712239584,921.6173502604166,978.2539876302084,1.409999966621399,1.3600000143051147
2025-11-10,B,16356.093537956705,37.377813485704976,848.5906575520834,870.6533203125,1176.8754069010417,1022.67041015625,1.440000057220459,1.4299999475479126
2025-11-11,A,17341.78986675176,,859.1239420572916,870.5437825520834,1197.6996256510417,1004.48828125,1.4199999570846558,1.4299999475479126
2025-11-11,B,18707.33240375822,32.17276668477378,875.6700846354166,881.6515299479166,1157.6691080729167,1002.1395670572916,1.409999966621399,1.409999966621399
2025-11-12,A,19177.57370333448,,878.085205078125,879.6722819010416,1137.6275227864583,973.7372233072916,1.440000057220459,1.4700000286102295
2025-11-12,B,18437.57994015522,30.253764501024737,877.9871419270834,884.8583984375,1186.46337890625,958.7318522135416,1.3799999952316284,1.4199999570846558
2025-11-13,A,15271.695865576616,,870.9326985677084,880.480224609375,1265.7245279947917,936.9454752604166,1.3899999856948853,1.440000057220459
2025-11-13,B,16630.8104940964,31.37809890903694,848.4061686197916,884.445068359375,1113.198974609375,938.572509765625,1.3600000143051147,1.3799999952316284
2025-11-14,A,11707.792022534095,,848.6704915364584,877.6869303385416,990.854736328125,988.1593424479166,1.350000023841858,1.399999976158142
2025-11-14,B,14696.482817376338,35.487435488426335,848.4742024739584,875.7823079427084,1184.628662109375,914.769775390625,1.350000023841858,1.399999976158142
2025-11-15,A,9.804024136985228e-07,,843.8911946614584,875.5514322916666,946.910400390625,974.5266927083334,1.3799999952316284,1.3600000143051147
2025-11-15,B,12297.223857141393,42.0940535825182,828.624267578125,882.447998046875,943.304931640625,952.151123046875,1.399999976158142,1.3799999952316284
2025-11-16,A,17504.57529972967,,828.7157389322916,876.0769856770834,1167.488525390625,960.5183919270834,1.409999966621399,1.3899999856948853
2025-11-16,B,17294.38621692726,30.68338690190249,828.7718098958334,866.8683268229166,1035.46337890625,997.568359375,1.399999976158142,1.3899999856948853
2025-11-17,A,15821.443679509344,,828.880126953125,831.2041829427084,1114.5169270833333,975.0061848958334,1.350000023841858,1.309999942779541
2025-11-17,B,15765.020375822985,33.7780765245195,828.7251790364584,833.9086100260416,972.5369466145834,984.9357096354166,1.3600000143051147,1.3300000429153442
2025-11-18,A,5461.562591640964,,849.8023274739584,853.2677408854166,1057.585693359375,966.4430338541666,1.350000023841858,1.309999942779541
2025-11-18,B,16231.962807494612,34.896126197642594,895.161376953125,896.8531087239584,1220.43359375,988.66552734375,1.3600000143051147,1.3300000429153442
2025-11-19,A,16723.13737430457,,897.503173828125,898.3158365885416,1128.254150390625,982.7771809895834,1.399999976158142,1.350000023841858
2025-11-19,B,16445.465912400632,31.451552560655962,897.3556315104166,898.231689453125,1127.8345540364583,985.6642252604166,1.4500000476837158,1.3899999856948853
2025-11-20,A,18300.971644229347,,862.5432942708334,903.41357421875,1148.7545572916667,947.0326334635416,1.4299999475479126,1.4199999570846558
2025-11-20,B,16657.840144294954,30.218418360167995,828.7576497395834,908.1383463541666,1224.1588541666667,952.656494140625,1.4199999570846558,1.4299999475479126
2025-11-21,A,18449.00817169115,,828.7449544270834,908.1111653645834,1233.8501790364583,943.642578125,1.440000057220459,1.4700000286102295
2025-11-21,B,17110.187804927078,32.670311239992316,828.7024739583334,908.05224609375,1166.9627278645833,961.1582845052084,1.4500000476837158,1.4800000190734863
2025-11-22,A,18439.89982278489,,828.76708984375,817.3611653645834,1146.9348958333333,991.5780436197916,1.4700000286102295,1.4800000190734863
2025-11-22,B,19063.3210432469,31.8737957006433,829.2789713541666,833.749267578125,1125.7115885416667,1002.4055989583334,1.440000057220459,1.4199999570846558
2025-11-23,A,19047.354409100968,,828.7275390625,848.828857421875,1001.6607259114584,1000.17626953125,1.4199999570846558,1.409999966621399
2025-11-23,B,14653.688540390342,40.73642474678138,828.685546875,841.1422526041666,1007.843994140625,966.012939453125,1.4299999475479126,1.3899999856948853
2025-11-24,A,16827.914522076167,,828.81103515625,828.9366861979166,1143.5185546875,1005.0634765625,1.4199999570846558,1.3700000047683716
2025-11-24,B,18476.529451341987,32.24806488546352,840.0987141927084,833.9765625,1149.343994140625,977.855224609375,1.3899999856948853,1.3799999952316284
2025-11-25,A,19220.888715097182,,877.9041341145834,869.7950032552084,1180.7172037760417,995.38427734375,1.3899999856948853,1.350000023841858
2025-11-25,B,16290.896835838059,30.88017070916108,877.6988932291666,873.6063639322916,1121.9597981770833,943.8578287760416,1.4199999570846558,1.409999966621399
2025-11-26,A,18106.26587109375,,877.81884765625,873.5127766927084,1120.248779296875,946.4243977864584,1.3899999856948853,1.3700000047683716
2025-11-26,B,13744.309855738406,31.342918525614035,877.6875813802084,873.4658203125,1155.668701171875,915.0816243489584,1.3200000524520874,1.3899999856948853
2025-11-27,A,8691.323910391915,,877.848388671875,873.6232096354166,1280.5591634114583,922.950927734375,1.2999999523162842,1.440000057220459
2025-11-27,B,19647.807920669948,28.44794275300819,877.6488444010416,873.5865885416666,1166.9811197916667,905.2494303385416,1.2999999523162842,1.4600000381469727
2025-11-28,A,19374.646873024794,,877.8715510779468,873.6212565085962,1213.8175455729167,943.9805501302084,1.2999999523162842,1.399999976158142
2025-11-28,B,18228.111421228783,31.35434881595309,873.17626953125,872.5684407552084,1011.5033365885416,947.1134440104166,1.399999976158142,1.4299999475479126
2025-11-29,A,17803.203485780967,,850.4296875,868.54296875,1141.2598470052083,1040.806884765625,1.409999966621399,1.4199999570846558
2025-11-29,B,19157.11042622925,33.21616810189122,850.3076985677084,868.4630533854166,1013.193603515625,999.4222005208334,1.4900000095367432,1.440000057220459
2025-11-30,A,11601.125904488808,,833.8935546875,763.4237467447916,913.4943033854166,984.6632486979166,1.4500000476837158,1.409999966621399
2025-11-30,B,16246.85903070568,35.00720078198332,803.96044921875,830.4955240885416,1094.720703125,1005.5131022135416,1.3600000143051147,1.409999966621399
2025-12-01,A,18577.181229970658,,840.5770670572916,848.7845865885416,983.793212890625,1041.3243815104167,1.350000023841858,1.340000033378601
2025-12-01,B,19561.11869355395,28.265811589967015,869.6492513020834,871.8017578125,1207.7059733072917,1038.9912923177083,1.3300000429153442,1.3899999856948853
2025-12-02,A,19498.934868128672,,870.9598795572916,873.4763997395834,1205.163330078125,997.3829752604166,1.3899999856948853,1.3899999856948853
2025-12-02,B,18373.015865504203,28.319903760529563,870.9716796875,873.4581705729166,1154.40625,972.0552571614584,1.3799999952316284,1.3799999952316284
2025-12-03,A,19230.515868322927,,871.06884765625,873.5687662760416,1161.7941080729167,944.9593912760416,1.3899999856948853,1.4299999475479126
2025-12-03,B,19573.9478359928,32.70190794722586,870.8307291666666,873.4890950520834,1235.2010091145833,961.8040364583334,1.350000023841858,1.440000057220459
2025-12-04,A,16901.971164354884,,863.7147623697916,873.4962565104166,1321.6929524739583,930.276611328125,1.3700000047683716,1.4600000381469727
2025-12-04,B,19150.91625068075,33.95317512043411,851.2562662760416,848.7100423177084,1167.321044921875,1002.548583984375,1.3899999856948853,1.4700000286102295
2025-12-05,A,19135.864125529846,,851.3784993489584,848.727294921875,1196.9014485677083,973.018798828125,1.3700000047683716,1.4199999570846558
2025-12-05,B,19438.00690656418,31.957383768260094,851.3294270833334,848.56884765625,1173.216552734375,1095.0401204427083,1.3600000143051147,1.409999966621399
2025-12-06,A,18799.451004672774,,814.501220703125,848.728515625,1192.902099609375,1106.234130859375,1.3600000143051147,1.399999976158142
2025-12-06,B,14366.02720659586,39.33005252301183,798.9734700520834,848.6903483072916,1131.9413248697917,988.3129069010416,1.3700000047683716,1.440000057220459
2025-12-07,A,18387.650582543974,,801.2189127604166,848.8280436197916,1123.2368977864583,1003.822998046875,1.350000023841858,1.3899999856948853
2025-12-07,B,19302.168594812854,34.11027243060812,827.8658040364584,848.5958658854166,1217.7335611979167,969.863525390625,1.340000033378601,1.3799999952316284
2025-12-08,A,11057.91731092437,,716.5792318020757,714.7347413850646,720.1786295572916,451.9483235677083,1.340000033378601,1.3799999952316284
2025-12-08,B,19711.400782615317,31.840159636352077,846.2803548177084,848.6148274739584,1200.900146484375,940.9674479166666,1.350000023841858,1.409999966621399
2025-12-09,A,17252.158182024046,,859.74951171875,864.8164876302084,1228.218994140625,942.38720703125,1.3300000429153442,1.409999966621399
2025-12-09,B,18477.609638393664,29.229129202547128,868.1595865885416,868.4628092447916,1257.59375,918.7417805989584,1.3799999952316284,1.440000057220459
2025-12-10,A,18410.04244765625,,826.1871744791666,869.1353352864584,1288.2779134114583,940.47705078125,1.3700000047683716,1.4800000190734863
2025-12-10,B,17556.724130143284,30.0605281728983,799.0384114583334,878.425537109375,1097.1905110677083,910.9541015625,1.3799999952316284,1.5099999904632568
2025-12-11,A,14816.011905093923,,775.65380859375,892.1517740885416,1074.83740234375,950.232177734375,1.4199999570846558,1.4700000286102295
2025-12-11,B,19304.617120150204,31.68698909976394,749.3260091145834,907.9242350260416,1101.9755859375,899.4925944010416,1.4199999570846558,1.4700000286102295
2025-12-12,A,12175.370445848857,,749.3865559895834,907.951904296875,957.191650390625,930.8810221354166,1.4600000381469727,1.3899999856948853
2025-12-12,B,19010.690917389227,37.68286050335596,749.381591796875,907.7942708333334,1110.5362955729167,950.47998046875,1.409999966621399,1.3899999856948853
2025-12-13,A,16828.39785098917,,749.399658203125,907.7908528645834,1088.552001953125,971.1449381510416,1.3899999856948853,1.3799999952316284
2025-12-13,B,19285.042604178012,36.933063789804606,755.0275194049808,907.6014811197916,930.4009602864584,966.951416015625,1.399999976158142,1.3799999952316284
2025-12-14,A,18870.979340688355,,834.1810709635416,907.5004069010416,1129.054931640625,1013.68896484375,1.3600000143051147,1.340000033378601
2025-12-14,B,19373.701285273222,34.47852036983369,853.72998046875,907.6376953125,1193.3509928385417,951.169189453125,1.3600000143051147,1.340000033378601
2025-12-15,A,15360.853599621445,,821.515869140625,907.531005859375,1051.854248046875,916.4412434895834,1.4199999570846558,1.4199999570846558
2025-12-15,B,18625.71507178225,35.2289167987534,754.9090983072916,907.4638671875,1106.1717936197917,909.0348307291666,1.3799999952316284,1.4299999475479126
2025-12-16,A,17778.98170388672,,749.304516542633,907.3102250643564,1045.304931640625,903.374267578125,1.3700000047683716,1.4700000286102295
2025-12-16,B,1938.6137478735352,41.38892097652531,683.5794954171429,906.646909077472,739.9366861979166,704.0896809895834,1.3700000047683716,1.4700000286102295
2025-12-17,A,1e-06,,0.0,0.0,0.03258739411830902,0.0,1.3700000047683716,1.4700000286102295
2025-12-17,B,1e-06,0.0,0.0,706.1643474352759,217.59796142578125,0.0,1.3700000047683716,1.4700000286102295
2025-12-18,A,9.818154271862422e-07,,421.64572023214146,573.5686759415322,137.98965454101562,79.19451904296875,1.3700000047683716,1.4700000286102295
2025-12-18,B,11217.097434983601,40.20737116483674,787.026373618663,835.4131532834896,1308.3839518229167,744.8424479166666,1.3300000429153442,1.4199999570846558
2025-12-19,A,17778.010277986563,,810.010498046875,902.1358235677084,1123.9423828125,1027.4978841145833,1.4299999475479126,1.5
2025-12-19,B,18704.289819352667,40.004056655036436,838.109619140625,902.140625,1083.1416015625,947.5524088541666,1.3799999952316284,1.3899999856948853
2025-12-20,A,16102.340972678207,,860.5970865885416,902.3124186197916,1088.9285481770833,963.1905110677084,1.3799999952316284,1.3899999856948853
2025-12-20,B,19483.909635498458,36.578453131584205,860.5733235677084,902.2066243489584,1127.3284505208333,961.6851399739584,1.3799999952316284,1.3700000047683716
2025-12-21,A,16528.04028129627,,860.6129557291666,902.127197265625,1029.611083984375,977.2451171875,1.340000033378601,1.3700000047683716
2025-12-21,B,18160.408590645435,37.40294081150059,860.486328125,902.14697265625,1141.5740559895833,993.3065592447916,1.350000023841858,1.409999966621399
2025-12-22,A,16339.279924380748,,860.50439453125,902.04931640625,1104.1088053385417,992.7998046875,1.3200000524520874,1.3600000143051147
2025-12-22,B,6965.508731417341,35.65533299926611,860.4622395833334,902.2002766927084,1132.7008463541667,948.0574544270834,1.3200000524520874,1.3799999952316284
2025-12-23,A,17891.69069283203,,873.630859375,902.1720377604166,1232.6175130208333,957.987548828125,1.3700000047683716,1.4199999570846558
2025-12-23,B,19673.271106015625,33.943599006644405,878.2928059895834,902.1359049479166,1180.5772298177083,921.5589192708334,1.3200000524520874,1.309999942779541
2025-12-24,A,18060.5199237738,,878.3396809895834,901.9876302083334,1225.3318684895833,986.6006673177084,1.3700000047683716,1.3200000524520874
2025-12-24,B,14129.5906972639,32.1198026366605,887.3788248697916,901.9270833333334,1233.8252766927083,909.6839192708334,1.340000033378601,1.3700000047683716
2025-12-25,A,18448.5759534375,,888.2171391530565,902.0861051796538,1366.673828125,1159.7942708333333,1.3300000429153442,1.399999976158142
2025-12-25,B,19368.3764171875,29.30616907302315,888.051025390625,902.3016764322916,1301.9527994791667,1120.713623046875,1.3300000429153442,1.399999976158142
2025-12-26,A,18492.621069123317,,894.3194986979166,902.2421875,1313.6953938802083,1069.2040201822917,1.3600000143051147,1.350000023841858
2025-12-26,B,18950.0064944267,35.55546409611476,890.8050130208334,902.1773274739584,1144.413818359375,1010.0497233072916,1.3899999856948853,1.3799999952316284
2025-12-27,A,15370.069156888592,,869.4579264322916,901.90087890625,1037.976806640625,953.1866861979166,1.3600000143051147,1.3899999856948853
2025-12-27,B,19147.110852670878,37.860566814498554,868.2711588541666,902.0393880208334,1235.1861979166667,1108.6111653645833,1.3200000524520874,1.3600000143051147
2025-12-28,A,13530.440224228516,,868.318115234375,902.0294596354166,1193.899658203125,987.4891764322916,1.350000023841858,1.399999976158142
2025-12-28,B,19737.072639433594,45.24263674799754,876.5626627604166,902.67041015625,1096.6591796875,987.2368977864584,1.340000033378601,1.3700000047683716
2025-12-29,A,14191.961595566407,,892.79931640625,902.4733072916666,1203.3056640625,971.3419596354166,1.2999999523162842,1.399999976158142
2025-12-29,B,12778.05403359375,34.430829138860105,898.2972005208334,902.4607747395834,1192.772216796875,966.2400716145834,1.2999999523162842,1.399999976158142
2025-12-30,A,12405.716870585937,,898.3938802083334,902.594970703125,1255.5812174479167,974.024169921875,1.309999942779541,1.4199999570846558
2025-12-30,B,19603.207794628906,32.509058360552565,898.28759765625,902.6848958333334,1238.8812662760417,928.7099609375,1.309999942779541,1.440000057220459
2025-12-31,A,18648.421074514143,,898.32080078125,902.5943196614584,1205.7938639322917,941.4403483072916,1.3300000429153442,1.4900000095367432
2025-12-31,B,15420.001581815473,35.22088510244149,898.1792805989584,902.5315755208334,1306.0668131510417,937.9749348958334,1.3300000429153442,1.4900000095367432
2026-01-01,A,19475.049455848584,,898.3883463541666,880.1011555989584,1190.8902994791667,833.8077799479166,1.3799999952316284,1.5499999523162842
2026-01-01,B,19184.941838380117,35.37481396702122,855.72216796875,804.8800455729166,1159.9474283854167,824.615478515625,1.3700000047683716,1.4900000095367432
2026-01-02,A,18271.964900502197,,812.3972981770834,800.961181640625,1133.2913411458333,838.908935546875,1.3799999952316284,1.3200000524520874
2026-01-02,B,19468.046340672685,37.787482120410836,806.7516276041666,820.6346842447916,1194.5458170572917,998.4584147135416,1.3700000047683716,1.2300000190734863
2026-01-03,A,18495.714673924504,,799.2593587239584,848.6216634114584,1034.5882161458333,995.521240234375,1.399999976158142,1.3700000047683716
2026-01-03,B,16772.868243289216,36.37401601905213,803.3721516927084,856.6575520833334,1123.6935221354167,955.498291015625,1.3300000429153442,1.350000023841858
2026-01-04,A,19349.318800886016,,814.1259765625,868.255859375,1169.3651529947917,992.6363932291666,1.3300000429153442,1.3899999856948853
2026-01-04,B,16681.842493516742,32.53850161588119,867.6941731770834,891.9234212239584,1256.22998046875,868.4672037760416,1.3200000524520874,1.4199999570846558
2026-01-05,A,19314.661054183034,,874.1814778645834,873.8098958333334,1175.66943359375,960.42529296875,1.3200000524520874,1.4500000476837158
2026-01-05,B,19177.94067616671,32.61821606124497,870.4856770833334,870.0804036458334,1142.5913899739583,960.7674967447916,1.3600000143051147,1.4700000286102295
2026-01-06,A,19415.644327092992,,876.614013671875,870.0581868489584,1217.7345377604167,872.284912109375,1.350000023841858,1.440000057220459
2026-01-06,B,19164.93869730635,35.78224826532395,870.847900390625,869.9458821614584,1223.3921712239583,909.7684733072916,1.340000033378601,1.3700000047683716
2026-01-07,A,15201.221971117362,,870.5198567708334,870.03076171875,1299.641845703125,899.14892578125,1.3300000429153442,1.3799999952316284
2026-01-07,B,19651.339431602675,38.718531599651214,870.412353515625,869.9981282552084,1109.0577799479167,943.6222330729166,1.3799999952316284,1.399999976158142
2026-01-08,A,18238.297125898385,,870.4879557291666,870.0840657552084,1074.19140625,1028.7877604166667,1.309999942779541,1.3600000143051147
2026-01-08,B,19386.117184357357,36.07285388705827,870.3834635416666,869.8942057291666,1111.115478515625,1008.4607747395834,1.3899999856948853,1.3799999952316284
2026-01-09,A,16395.633913024078,,870.4955240885416,869.8675130208334,1057.0536295572917,973.5235188802084,1.409999966621399,1.4500000476837158
2026-01-09,B,11896.732888303157,46.05058350716986,870.3011067708334,869.7408854166666,1176.2376302083333,955.2798665364584,1.3700000047683716,1.4199999570846558
2026-01-10,A,1e-06,,870.448486328125,869.9449055989584,985.1295572916666,1111.576904296875,1.3899999856948853,1.4600000381469727
2026-01-10,B,13337.061337601079,65.2437578195371,876.5299479166666,877.7224934895834,1054.8818359375,997.2832845052084,1.3600000143051147,1.4500000476837158
2026-01-11,A,14733.087391442965,,895.1492513020834,895.760009765625,1143.370849609375,915.362060546875,1.3799999952316284,1.409999966621399
2026-01-11,B,18099.129251139984,37.98433756624628,897.87109375,897.32861328125,1211.6640625,951.4593912760416,1.3700000047683716,1.3600000143051147
2026-01-12,A,18670.62563441765,,897.9418131510416,897.2513834635416,1164.6271158854167,952.362548828125,1.3700000047683716,1.3600000143051147
2026-01-12,B,19317.3853982064,35.89579877790741,898.2196451822916,897.616455078125,1124.7705078125,970.9769694010416,1.3899999856948853,1.4199999570846558
2026-01-13,A,14166.401679775843,,898.2271321614584,897.634033203125,1170.550537109375,930.8924153645834,1.3700000047683716,1.4299999475479126
2026-01-13,B,18311.09723147613,34.01555036669582,898.1983235677084,897.5992024739584,1193.447998046875,912.22412109375,1.3899999856948853,1.399999976158142
2026-01-14,A,18503.69024450133,,898.23095703125,897.5370279947916,1246.3557942708333,949.1984049479166,1.409999966621399,1.399999976158142
2026-01-14,B,19111.75342300119,33.42589844517127,898.1953125,897.7328287760416,1261.1298014322917,1168.871337890625,1.3600000143051147,1.3799999952316284
2026-01-15,A,17359.14475018276,,898.2813313802084,897.7849934895834,1195.80859375,1035.339599609375,1.3799999952316284,1.4199999570846558
2026-01-15,B,19256.359395901116,39.7651222878417,898.07763671875,897.6666666666666,1048.4832356770833,952.7632649739584,1.3899999856948853,1.4199999570846558
2026-01-16,A,18560.664242395495,,898.1083170572916,897.4756673177084,1093.239013671875,1048.27685546875,1.3899999856948853,1.3799999952316284
2026-01-16,B,17365.400284038107,39.64391922060008,870.7889811197916,897.5572102864584,1198.4469401041667,1000.7244466145834,1.3899999856948853,1.3700000047683716
2026-01-17,A,17650.141589600207,,852.3896484375,897.3363444010416,1171.2481282552083,1003.3787434895834,1.3700000047683716,1.4500000476837158
2026-01-17,B,18791.03700374265,36.34377512262859,896.417236328125,897.401611328125,1195.3990885416667,990.7171223958334,1.340000033378601,1.4199999570846558
2026-01-18,A,15323.329257822303,,887.2166341145834,897.339599609375,1185.14111328125,960.3126627604166,1.3300000429153442,1.399999976158142
2026-01-18,B,16177.037857357529,36.70782615872376,843.3937174479166,871.4176432291666,1150.4404296875,926.569580078125,1.340000033378601,1.399999976158142
2026-01-19,A,18869.580368377025,,868.5638020833334,897.2415364583334,1172.4774576822917,964.14208984375,1.2999999523162842,1.399999976158142
2026-01-19,B,16184.093914508425,34.747569974274825,847.9803873697916,876.0738932291666,1219.9302571614583,893.3678385416666,1.2799999713897705,1.4199999570846558
2026-01-20,A,12522.253607489596,,868.4878743489584,832.9224446614584,1202.8232421875,865.3194173177084,1.350000023841858,0.9399999976158142
2026-01-20,B,19275.50213846141,34.003028661470175,847.8941243489584,818.4747721354166,1153.082763671875,927.5524088541666,1.399999976158142,1.4500000476837158
2026-01-21,A,14193.580768974196,,848.5240885416666,840.30078125,1086.8670247395833,972.9259440104166,1.399999976158142,1.4199999570846558
2026-01-21,B,6754.728855673728,47.04961964283383,847.889892578125,852.1504720052084,1119.2945963541667,879.8351236979166,1.3700000047683716,1.4299999475479126
2026-01-22,A,13343.597007444798,,847.9384765625,854.5486653645834,1000.2872721354166,976.3451334635416,1.3300000429153442,1.409999966621399
2026-01-22,B,18798.5001214885,33.71310825343031,847.811279296875,876.1181640625,1128.44287109375,954.6284993489584,1.3300000429153442,1.409999966621399
2026-01-23,A,17119.63840733566,,847.9069010416666,875.9490559895834,1144.1963704427083,910.8207194010416,1.3799999952316284,1.4600000381469727
2026-01-23,B,16658.980167378606,39.2005373775473,847.701904296875,875.8636881510416,1136.437255859375,955.0345865885416,1.3799999952316284,1.4600000381469727
2026-01-24,A,16820.307650444734,,852.2666015625,875.8357747395834,1104.3772786458333,922.2372233072916,1.3799999952316284,1.3899999856948853
2026-01-24,B,18988.747158485774,36.13890416558164,883.022216796875,884.7562662760416,1151.9590657552083,974.8194173177084,1.350000023841858,1.4299999475479126
2026-01-25,A,11682.452263997195,,887.5100911458334,885.4402669270834,1157.5967610677083,973.9676920572916,1.3899999856948853,1.440000057220459
2026-01-25,B,18521.848402856856,33.656134310554144,887.965087890625,882.535888671875,1136.71826171875,951.1319986979166,1.409999966621399,1.440000057220459
2026-01-26,A,16552.516684196016,,887.9842936197916,884.9202473958334,1105.1090494791667,941.9010416666666,1.409999966621399,1.440000057220459
2026-01-26,B,15355.807664703629,33.718787242962904,887.8556315104166,884.913818359375,1113.8019205729167,920.8164876302084,1.399999976158142,1.440000057220459
2026-01-27,A,18161.498992848115,,887.9506022135416,884.72705078125,1266.3885904947917,933.249755859375,1.3300000429153442,1.399999976158142
2026-01-27,B,18942.714290265052,28.09222747957814,887.8595377604166,873.8480631510416,1282.8946126302083,920.3452962239584,1.2699999809265137,1.4199999570846558
2026-01-28,A,17818.160341478822,,887.82763671875,827.7578125,1199.1245930989583,1017.9662272135416,1.2899999618530273,1.409999966621399
2026-01-28,B,16075.1802986193,31.156857956653244,887.8037923177084,827.7430826822916,1277.9676106770833,1008.535888671875,1.2899999618530273,1.4199999570846558
2026-01-29,A,6965.669027843411,,887.7801920572916,870.5889485677084,1277.3143717447917,896.9009602864584,1.3300000429153442,1.3899999856948853
2026-01-29,B,18484.93581063321,33.03890046372394,887.6241048177084,892.8173014322916,1086.3284505208333,905.1215006510416,1.3200000524520874,1.4299999475479126
2026-01-30,A,17889.622301195206,,887.6844889322916,893.8157552083334,1031.1319986979167,991.9658203125,1.350000023841858,1.399999976158142
2026-01-30,B,17058.537167432303,37.52558131644303,887.5796712239584,865.8876139322916,1169.5751953125,991.2635904947916,1.350000023841858,1.399999976158142
2026-01-31,A,18639.904982083794,,887.71630859375,871.9493001302084,1091.1283365885417,988.8467610677084,1.3600000143051147,1.409999966621399
2026-01-31,B,13502.327432900358,40.11980198982194,887.659423828125,874.8709309895834,1105.791259765625,947.9580078125,1.3600000143051147,1.409999966621399
