codigo_de_batea,ano,ciclo,n_batea,fecha_rebose,inicio_de_carga,fin_de_carga,tms,horas_de_lixiviacion,cut_pct,cusac_pct,pctc,fet_pct,indice_solubilidad,pctrec_cusac,p80_mm,pcthumedad_inicial,tiempo_de_lixiviacion_h,ratio_de_curado_kg_tn,pctoxi_2,pctoxi_3,pctoxi_3m,pctoxi_4,pctoxi_4m
25-C49-B07-Nov,2025,49,Batea 07,2025-11-21 04:10:00,2025-11-20 12:17:50.000,2025-11-20 22:55:50.000,14694.896590136306,110.96,0.6677083333333333,0.5482079207920791,0.394773371633696,14.617748397435898,82.10290233391513,,11.41249191286883,1.6142435047113919,110.96,22.039367195364033,13.73,37.25,0.0,49.02,0.0
25-C49-B08-Nov,2025,49,Batea 08,2025-11-21 14:06:00,2025-11-20 22:55:05.000,2025-11-21 08:56:27.000,15146.557824436357,109.98,0.75984,0.6287080867850098,0.461884286814985,15.8604,82.74216766490443,87.43940964207205,10.705998590277485,2.0527817871420257,109.98,21.772395664881177,25.58,46.51,0.0,27.91,0.0
25-C49-B09-Nov,2025,49,Batea 09,2025-11-22 01:54:00,2025-11-21 08:56:27.000,2025-11-21 18:44:47.000,15107.22329959626,108.97,0.8080528846153846,0.6682983447719015,0.488293027565384,16.501201923076923,82.70477805298559,81.96212756631412,11.62877305464329,2.1045664878417494,108.97,23.11660326109962,9.68,58.06,0.0,32.26,0.0
25-C49-B10-Nov,2025,49,Batea 10,2025-11-22 08:16:00,2025-11-21 18:44:07.000,2025-11-22 05:12:47.000,14357.891763639325,115.13,0.7681490384615384,0.6245530272247054,0.466493062237046,20.671434294871794,81.30623042574791,78.33469931950935,10.85875701488519,1.2252905638461375,115.13,21.276907292227424,21.05,52.63,0.0,26.32,0.0
25-C49-B11-Nov,2025,49,Batea 11,2025-11-22 19:28:00,2025-11-22 05:12:07.000,2025-11-22 14:31:07.000,14987.202247877343,123.0361,0.7035714285714285,0.5811687031927473,0.471033160049364,16.76688311688312,82.6026583218118,,11.390808433662198,2.018813756032008,123.0361,21.207002482672593,13.33,63.33,0.0,23.33,0.0
25-C49-B12-Nov,2025,49,Batea 12,2025-11-23 05:35:00,2025-11-22 14:31:07.000,2025-11-23 00:26:07.000,15023.856106939504,121.69,0.779903536977492,0.6476209201730239,0.470157861245336,17.336977491961417,83.03859252682349,64.46328015214276,11.270051782171496,2.8211118567949383,121.69,22.32303553577471,21.88,50.0,0.0,28.12,0.0
25-C49-B13-Nov,2025,49,Batea 13,2025-11-23 15:30:00,2025-11-23 00:37:07.000,2025-11-23 10:01:32.000,15244.51548552121,122.4,0.7643232323232324,0.6308209554395825,0.472,15.447878787878787,82.5332697950503,63.57516046214266,11.04310770351515,1.4448184282311192,122.4,21.502504741172192,23.33,56.67,0.0,20.0,0.0
25-C49-B14-Nov,2025,49,Batea 14,2025-11-23 21:12:00,2025-11-23 10:01:32.000,2025-11-23 19:21:32.000,14772.523769320922,128.61,0.648832607835378,0.5672430830039525,0.45,17.146339533043136,87.42518118754501,82.19151302285287,11.822333244682282,2.1687167594640906,128.61,25.27721777009489,16.22,51.35,0.0,32.43,0.0
25-C49-B15-Nov,2025,49,Batea 15,2025-11-24 11:13:00,2025-11-23 19:21:32.000,2025-11-24 05:57:32.000,14134.285045241064,120.25,0.6426506024096384,0.5137048790162634,0.371024952289196,14.605421686746988,79.9353298806709,75.41132585462216,11.245443523195947,2.360561997505771,120.25,26.278301480975887,25.0,66.67,0.0,8.33,0.0
25-C50-B01-Nov,2025,50,Batea 01,2025-11-24 19:40:00,2025-11-24 07:38:32.000,2025-11-24 17:48:32.000,14920.010211854224,121.27,0.6933521353746978,0.5966435643564357,0.458,15.072119258662369,86.05202665655608,78.35954255431146,12.163675662977605,1.867862326662566,121.27,22.786781554702127,28.57,33.33,0.0,38.1,0.0
25-C50-B02-Nov,2025,50,Batea 02,2025-11-25 08:11:00,2025-11-24 17:48:32.000,2025-11-25 03:52:32.000,15354.516332982086,118.49,0.7267843137254902,0.6071727019498606,0.478874141936051,16.230235294117648,83.54235094006067,72.98327647730073,11.023488153976121,1.975763962065332,118.49,21.25939412386871,12.0,58.0,0.0,30.0,0.0
25-C50-B03-Nov,2025,50,Batea 03,2025-11-25 19:00:00,2025-11-25 03:52:32.000,2025-11-25 13:32:24.000,15428.901566923432,119.79,0.7229626655961462,0.590268987341772,0.509,15.15451625853071,81.64584638060714,77.36193443620166,11.594173469016589,2.2497366515241293,119.79,20.943850895291362,2.86,68.57,0.0,28.57,0.0
25-C50-B04-Nov,2025,50,Batea 04,2025-11-26 03:00:00,2025-11-25 13:32:24.000,2025-11-26 00:50:24.000,15173.973145429634,118.21,0.7140266021765417,0.5986567762630313,0.509741584185683,16.54957678355502,83.84236307697323,58.55459514055785,10.277173827629168,2.0275494225875903,118.21,19.6434685942842,15.0,57.5,0.0,27.5,0.0
25-C50-B05-Nov,2025,50,Batea 05,2025-11-26 14:14:00,2025-11-26 00:50:24.000,2025-11-26 10:29:38.000,15264.1486595048,120.27,0.6905660377358491,0.5326861489191353,0.509741584185683,15.73163388197511,77.13761172872724,52.99007410799056,10.026398812025791,2.0524341664219663,120.27,21.803129861356805,12.0,60.0,0.0,28.0,0.0
25-C50-B06-Nov,2025,50,Batea 06,2025-11-27 00:53:00,2025-11-26 11:00:38.000,2025-11-26 20:16:38.000,14830.836986145809,90.978,0.6684809098294069,0.5521905697445972,0.433,14.35166531275386,82.60379041871421,75.07916557025501,10.364426474022855,1.8864978423801952,90.978,20.367005911016552,12.0,48.0,0.0,40.0,0.0
25-C50-B07-Nov,2025,50,Batea 07,2025-11-27 14:37:00,2025-11-26 22:32:38.000,2025-11-27 08:50:38.000,14513.197140504895,113.94,0.6241626794258373,0.5287519904458599,0.386813870665906,14.524840510366825,84.71381065786487,70.7339865461283,9.353455646161418,2.254868396384059,113.94,20.425815702722453,17.24,65.52,0.0,17.24,0.0
25-C50-B08-Nov,2025,50,Batea 08,2025-11-28 05:29:00,2025-11-27 15:26:38.000,2025-11-28 01:00:40.000,15431.85199610516,109.67,0.635468179975679,0.5445868096940802,0.446,14.417754357519254,85.69851754259717,73.44005933997646,9.638528872525645,2.67500002456382,109.67,19.11274388051949,5.56,50.0,0.0,44.44,0.0
25-C50-B09-Nov,2025,50,Batea 09,2025-11-28 15:47:00,2025-11-28 01:00:40.000,2025-11-28 10:26:40.000,15116.159440672487,110.0,0.654856912535268,0.5102889150943396,0.45800279633213,13.982063683998387,77.92372735576147,80.41103282095689,9.600103543916717,2.7023722922728743,110.0,21.091899548594238,3.7,79.63,0.0,16.67,0.0
25-C50-B10-Nov,2025,50,Batea 10,2025-11-28 22:32:00,2025-11-28 10:26:40.000,2025-11-28 18:56:29.000,13758.045749399678,118.1,0.6468374699759809,0.5049704142011834,0.442,17.1080064051241,78.06758848091074,87.69488672340839,10.44539825821443,2.7012323239060834,118.1,22.366894371112178,25.0,50.0,0.0,25.0,0.0
25-C50-B11-Nov,2025,50,Batea 11,2025-11-29 09:45:00,2025-11-28 18:56:29.000,2025-11-29 05:13:01.000,15441.885174323235,113.0,0.7064705882352941,0.562797855440826,0.455109160399676,16.553333333333335,79.66331009570393,70.85420251672481,10.052738112871522,1.7441767986559165,113.0,25.409176313668784,20.0,68.57,0.0,11.43,0.0
25-C50-B12-Nov,2025,50,Batea 12,2025-11-29 18:03:00,2025-11-29 05:13:01.000,2025-11-29 14:38:01.000,15061.979963570127,114.08,0.6650524616626311,0.46379275653923546,0.463,15.530669895076676,69.73777006700398,,10.061437339254477,1.812386156648452,114.08,24.0284350047599,11.54,76.92,0.0,11.54,0.0
25-C50-B13-Nov,2025,50,Batea 13,2025-11-30 06:22:00,2025-11-29 14:49:01.000,2025-11-30 00:45:56.000,14889.343880330349,109.3,0.76745871929118,0.6298564020741922,0.521,15.039548932742651,82.07039495960429,58.23066037077788,9.559423396192505,1.9663953099134244,109.3,21.840820516195688,20.59,70.59,0.0,8.82,0.0
25-C50-B14-Nov,2025,50,Batea 14,2025-11-30 13:00:00,2025-11-30 00:45:56.000,2025-11-30 09:31:10.000,13949.99253680875,117.41,0.6796881247500999,0.527276390008058,0.419,17.35345861655338,77.57622515501814,82.51600859258342,9.665289974020695,2.71971731653592,117.41,20.805844002796373,7.14,85.71,0.0,7.14,0.0
25-C50-B15-Dic,2025,50,Batea 15,2025-12-01 06:17:00,2025-11-30 09:31:10.000,2025-12-01 01:09:15.000,15064.698794078637,104.04,0.7683419074000792,0.5945060483870968,0.397,22.399275070479256,77.37519490493374,73.42950851833876,9.418402546745481,2.5317107008369795,104.04,22.004619060902485,4.35,78.26,0.0,17.39,0.0
25-C51-B01-Dic,2025,51,Batea 01,2025-12-01 12:24:00,2025-12-01 01:46:15.000,2025-12-01 10:34:09.000,14162.914716637852,111.05,0.787918142463597,0.6417402649538338,0.425362193826242,16.934513970877607,81.4475807026468,81.84569543253197,9.68788520365437,2.4054939592209683,111.05,20.20323822303555,4.76,80.95,0.0,14.29,0.0
25-C51-B02-Dic,2025,51,Batea 02,2025-12-02 01:14:00,2025-12-01 10:34:09.000,2025-12-01 20:45:09.000,15355.333880765207,103.76,0.789085783326621,0.6253886010362695,0.481520795503131,19.548167539267016,79.25483062180662,71.9133212836246,10.094222004112973,1.9204529843816653,103.76,22.36009100537369,7.69,80.77,0.0,11.54,0.0
25-C51-B03-Dic,2025,51,Batea 03,2025-12-02 10:03:00,2025-12-01 20:45:09.000,2025-12-02 05:49:09.000,14953.666353255388,111.96,0.743052758759565,0.6026661360923198,0.459323886751293,19.337817156665324,81.10677593047318,76.97691586953384,9.036001845074662,2.365719814211352,111.96,21.421780979625044,12.5,79.17,0.0,8.33,0.0
25-C51-B04-Dic,2025,51,Batea 04,2025-12-02 20:43:00,2025-12-02 05:49:09.000,2025-12-02 15:19:59.000,15480.88889414145,110.63,0.7642014162077104,0.6126208702659145,0.339558998916764,17.631471282454758,80.16484362277127,64.37503956462677,10.231527850161958,1.8955076416891607,110.63,22.771168056927134,11.11,70.37,0.0,18.52,0.0
25-C51-B05-Dic,2025,51,Batea 05,2025-12-03 06:21:00,2025-12-02 15:19:09.000,2025-12-03 01:17:53.000,15151.839685135965,109.95,0.6830004076640849,0.5578200483091788,0.467869188711626,14.496860986547086,81.6719934643915,56.980401608368595,10.097917354442467,1.8917399304845635,109.95,21.19091843747369,12.5,55.0,0.0,32.5,0.0
25-C51-B06-Dic,2025,51,Batea 06,2025-12-03 18:30:00,2025-12-03 01:17:53.000,2025-12-03 10:49:53.000,15229.395313945637,107.28,0.7512350597609563,0.6144599999999999,0.432,14.958605577689243,81.7933071701315,,9.680048471725591,2.3005176164637042,107.28,22.318527519776467,14.81,55.56,0.0,29.63,0.0
25-C51-B07-Dic,2025,51,Batea 07,2025-12-04 01:20:00,2025-12-03 10:49:03.000,2025-12-03 20:11:08.000,14950.367768816297,105.57,0.7737580128205128,0.6253257328990228,0.443709346269327,13.207652243589745,80.81670529259883,78.7143818387409,10.198094382786662,1.6423173104190918,105.57,23.390109007394127,9.52,52.38,0.0,38.1,0.0
25-C51-B08-Dic,2025,51,Batea 08,2025-12-04 10:55:00,2025-12-03 20:11:08.000,2025-12-04 05:41:08.000,15470.693024750883,106.6,0.6550795593635251,0.5553921568627451,0.309483395360785,14.382945736434108,84.78239763767988,,9.488430876287948,1.7359436944176578,106.6,21.725487797912454,15.38,53.85,0.0,30.77,0.0
25-C51-B09-Dic,2025,51,Batea 09,2025-12-04 20:48:00,2025-12-04 05:41:08.000,2025-12-04 15:31:58.000,15076.44699520816,103.33110809326172,0.8093737373737374,0.6899493927125506,0.348030756217679,15.62779797979798,85.24484559522577,78.94657274384376,10.748459176673013,1.9226711214665668,103.33110809326172,22.530525616074073,8.57,57.14,0.0,34.29,0.0
25-C51-B10-Dic,2025,51,Batea 10,2025-12-05 05:45:00,2025-12-04 15:31:08.000,2025-12-05 00:50:42.000,13496.224057524869,110.30860900878906,0.5780575539568346,0.47953006770211076,0.39306065,11.75943245403677,82.95541930378766,,10.269388793952919,1.170005436988368,110.30860900878906,25.017652510749745,24.0,52.0,0.0,24.0,0.0
25-C51-B11-Dic,2025,51,Batea 11,2025-12-05 19:00:00,2025-12-05 00:50:42.000,2025-12-05 10:38:52.000,15352.748770938426,107.26527404785156,0.6959921414538311,0.6090982612211888,0.40128965989421,12.661296660117879,87.51510612589202,,10.14698936787614,2.0683244821175855,107.26527404785156,21.28653791052054,9.52,52.38,0.0,38.1,0.0
25-C51-B12-Dic,2025,51,Batea 12,2025-12-06 01:34:00,2025-12-05 10:38:02.000,2025-12-05 19:59:02.000,14885.356681556428,112.11360931396484,0.679469387755102,0.5689415322580644,0.352,11.936244897959183,83.73321043024316,,10.73350641332667,1.4214789300898767,112.11360931396484,21.26540497339133,19.35,58.06,0.0,22.58,0.0
25-C51-B13-Dic,2025,51,Batea 13,2025-12-06 10:45:00,2025-12-05 19:59:02.000,2025-12-06 05:21:03.000,15101.96626059551,113.65110778808594,0.6885556432517759,0.623404044409199,0.351042876439625,11.382912391475926,90.53793263026768,75.41879920390147,10.352706039684447,1.3974519417895603,113.65110778808594,21.622545656763794,14.29,71.43,0.0,14.29,0.0
25-C51-B14-Dic,2025,51,Batea 14,2025-12-06 17:45:00,2025-12-06 05:21:03.000,2025-12-06 13:49:53.000,13616.304415912227,112.06610870361328,0.6997639653815892,0.6131790744466801,0.321637165312765,11.703619197482297,87.62655763680351,,10.576129953013929,2.4060750006291025,112.06610870361328,22.60810903926248,22.58,51.61,0.0,25.81,0.0
25-C51-B15-Dic,2025,51,Batea 15,2025-12-07 02:40:00,2025-12-06 13:49:03.000,2025-12-06 23:52:23.000,14753.010821609923,116.20610809326172,0.7055377207062601,0.6326347305389222,0.351066801998902,11.507223113964686,89.66703153810681,78.02560221917449,10.15764076895271,1.7252143511196203,116.20610809326172,25.613949106088544,12.0,52.0,0.0,36.0,0.0
25-C52-B01-Dic,2025,52,Batea 01,2025-12-07 12:58:00,2025-12-06 23:52:23.000,2025-12-07 11:05:23.000,13890.206271129287,109.28249740600586,0.6547448165869217,0.5578081091930951,0.329053342332982,13.074681020733651,85.19473466026933,85.00184183854415,10.042397235782936,1.7665751688169142,109.28249740600586,23.025876110691662,8.57,82.86,0.0,8.57,0.0
25-C52-B02-Dic,2025,52,Batea 02,2025-12-08 02:15:00,2025-12-07 11:37:23.000,2025-12-07 21:06:53.000,15209.582213051986,110.69444274902344,0.5987408610885459,0.4938608870967742,0.389875203430836,12.619252640129975,82.4832442868366,74.78488840635119,10.647139920760203,1.97485039280751,110.69444274902344,23.601207388265138,10.71,75.0,0.0,14.29,0.0
25-C52-B03-Dic,2025,52,Batea 03,2025-12-08 13:29:00,2025-12-07 21:06:03.000,2025-12-08 06:28:03.000,15242.953897867883,114.16916465759277,0.5952304609218437,0.5135598256735341,0.395354813003966,12.098036072144287,86.27915729953993,73.27347073191497,10.40159070985808,1.4676541831423235,114.16916465759277,24.109341778467385,8.82,79.41,0.0,11.76,0.0
25-C52-B04-Dic,2025,52,Batea 04,2025-12-09 02:40:00,2025-12-08 06:28:03.000,2025-12-08 20:48:53.000,14878.793561275199,108.53999614715576,0.6136623164763458,0.5326182838813152,0.358606425352973,13.558809135399672,86.79338287213298,61.08242223775423,10.450548310654623,1.9066880190190025,108.53999614715576,21.719247958758952,7.89,76.32,0.0,15.79,0.0
25-C52-B05-Dic,2025,52,Batea 05,2025-12-09 10:42:00,2025-12-08 20:48:03.000,2025-12-09 06:11:53.000,15346.417548589752,114.55860900878906,0.6560365369340745,0.5675805136567469,0.34931850779144,13.958627528758427,86.51660108890907,65.77539014690369,9.951654560621146,1.8269092336888946,114.55860900878906,21.210055516358228,19.05,52.38,0.0,28.57,0.0
25-C52-B06-Dic,2025,52,Batea 06,2025-12-09 22:15:00,2025-12-09 06:13:00.000,2025-12-09 16:04:00.000,15008.166485998194,114.67416381835938,0.5540551500405515,0.4904776179056755,0.336778932062426,12.927917981072554,88.52505348425645,85.84011526642831,10.764288437193033,2.26513098464318,114.67416381835938,21.17737477999758,13.79,65.52,0.0,20.69,0.0
25-C52-B07-Dic,2025,52,Batea 07,2025-12-10 09:58:00,2025-12-09 16:08:00.000,2025-12-10 02:50:00.000,15324.300431800862,118.94999694824219,0.5754052985369712,0.5012649402390438,0.3,12.128904705417161,87.11510678013617,73.11390916939287,10.075049247109188,1.5400897468461603,118.94999694824219,20.761698086469547,8.82,67.65,0.0,23.53,0.0
25-C52-B08-Dic,2025,52,Batea 08,2025-12-10 18:00:00,2025-12-10 02:52:00.000,2025-12-10 12:24:00.000,15416.384104965156,121.70055389404297,0.5262261856505877,0.4792788268380876,0.23948313190313,14.049898662342926,91.07848296175953,78.33310935382143,10.389967764300012,2.60055531358885,121.70055389404297,20.426786397132894,5.56,61.11,0.0,33.33,0.0
25-C52-B09-Dic,2025,52,Batea 09,2025-12-11 03:42:00,2025-12-10 12:26:00.000,2025-12-10 22:20:00.000,14937.70960457973,120.59527587890625,0.562379421221865,0.4751289682539683,0.454768371806182,11.621905144694535,84.48548263406754,75.7479514888554,10.338046650941783,2.240120388876115,120.59527587890625,21.066184055359138,5.71,68.57,0.0,25.71,0.0
25-C52-B10-Dic,2025,52,Batea 10,2025-12-11 11:18:00,2025-12-10 22:22:00.000,2025-12-11 07:58:00.000,13691.702790885718,121.7,0.6425641025641026,0.5524411764705882,0.366800533316937,12.839396411092986,85.97448476597343,80.02031620275454,9.000614375464892,1.2427669439864562,121.7,21.610598684181173,8.7,65.22,0.0,26.09,0.0
25-C52-B11-Dic,2025,52,Batea 11,2025-12-12 02:26:00,2025-12-11 08:00:00.000,2025-12-11 19:55:00.000,15037.250336459929,120.6,0.6312326595323027,0.5059051210797936,0.322124451907351,12.351089972255249,80.14558712070323,73.88167170044531,9.818058020983015,1.018626010663982,120.6,22.581867532643752,7.14,66.67,0.0,26.19,0.0
25-C52-B12-Dic,2025,52,Batea 12,2025-12-12 10:34:00,2025-12-11 19:57:00.000,2025-12-12 05:34:00.000,15465.549681067929,123.51599999999999,0.5804493496255421,0.4764811849479584,0.320286596650896,12.284509262908948,82.08833126531103,67.63911977558654,9.514014635648948,1.5184049855582704,123.51599999999999,22.628617298453094,3.57,78.57,0.0,17.86,0.0
25-C52-B13-Dic,2025,52,Batea 13,2025-12-13 01:16:00,2025-12-12 05:35:00.000,2025-12-12 19:21:00.000,14982.052796006365,121.29299999999999,0.5671641791044776,0.46743,0.34454011030962,12.591132224861441,82.41528947368421,71.00516943998015,9.887981807415573,1.76991348015759,121.29299999999999,22.454258364727774,15.38,58.97,0.0,25.64,0.0
25-C52-B14-Dic,2025,52,Batea 14,2025-12-13 07:44:00,2025-12-12 19:21:00.000,2025-12-13 04:09:00.000,13739.175433709726,126.28399999999999,0.7100598802395209,0.5822182397451214,0.441105193252514,14.289915288422753,81.99565359878164,71.69961063674552,8.349279898464925,2.0030282902301932,126.28399999999999,23.37377512843067,0.0,23.53,0.0,76.47,0.0
25-C52-B15-Dic,2025,52,Batea 15,2025-12-13 19:07:00,2025-12-13 04:09:00.000,2025-12-13 13:51:00.000,15321.9820677219,120.991,0.6779268292682927,0.569272100567721,0.347501183248113,14.659582841401024,83.97249909435712,67.0606374447033,8.780338766687068,1.7821662325519267,120.991,26.00894248920455,12.5,68.75,0.0,18.75,0.0
25-C53-B01-Dic,2025,53,Batea 01,2025-12-14 02:47:00,2025-12-13 13:10:00.000,2025-12-14 00:40:00.000,14066.626694186863,126.58500000000001,0.8465698143664246,0.6654558404558404,0.352,15.18484244116474,78.60613846170142,80.96233587794251,8.739842643191729,2.908429775076871,126.58500000000001,27.094958340955525,38.1,28.57,0.0,33.33,0.0
25-C53-B02-Dic,2025,53,Batea 02,2025-12-14 13:21:00,2025-12-14 00:41:00.000,2025-12-14 09:43:00.000,15461.956168536444,123.702,0.8377010592389172,0.6446119823080017,0.327,16.029697920753236,76.95012143038899,73.01088093144841,8.58062710400986,1.9906429479180776,123.702,20.578905325381808,30.0,30.0,0.0,40.0,0.0
25-C53-B03-Dic,2025,53,Batea 03,2025-12-14 23:08:00,2025-12-14 09:44:00.000,2025-12-14 19:30:00.000,15488.66015018929,122.844,0.8771769383697813,0.6814620355411956,0.331651602150293,15.511366384522368,77.68809298699546,74.01245454651803,8.994710413717728,1.6717867560354995,122.844,21.970559534921367,33.33,40.0,0.0,26.67,0.0
25-C53-B04-Dic,2025,53,Batea 04,2025-12-15 09:38:00,2025-12-15 00:30:00.000,2025-12-15 05:10:00.000,15336.139365308754,121.34799999999998,0.8605511811023623,0.6993086172344689,0.365641322530592,14.313780487804879,81.26287344567439,62.18568753417774,8.282681609029035,2.4418615438374425,121.34799999999998,23.7,33.33,33.33,0.0,33.33,0.0
25-C53-B05-Dic,2025,53,Batea 05,2025-12-15 20:22:00,2025-12-15 05:10:00.000,2025-12-15 17:08:00.000,15683.874825904279,121.672,0.8702724684831232,0.6446997178557033,0.391382271558594,14.291541276941844,74.08021524332591,65.89981719305091,8.827548755826044,1.8776599980963593,121.672,24.451053845318203,15.79,63.16,0.0,21.05,0.0
25-C53-B06-Dic,2025,53,Batea 06,2025-12-16 06:41:00,2025-12-15 17:08:00.000,2025-12-16 03:04:00.000,15581.710223398859,123.722,0.7687101910828025,0.6263866877971473,0.386483444518422,14.106966560509555,81.48541479784745,72.0910044197039,8.078390270500899,1.5062564892613242,123.722,22.170656032742098,13.33,73.33,0.0,13.33,0.0
25-C53-B07-Dic,2025,53,Batea 07,2025-12-16 18:13:00,2025-12-16 03:04:00.000,2025-12-16 13:06:00.000,14850.74568195862,121.6,0.847366320830008,0.7103024193548387,0.395359169989907,15.304619673436875,83.824716877948,54.74499008009239,8.814032458820535,2.2462764484029747,121.6,26.18367729334865,11.54,73.08,0.0,15.38,0.0
25-C53-B08-Dic,2025,53,Batea 08,2025-12-19 06:40:00,2025-12-16 13:06:00.000,2025-12-19 01:17:00.000,14922.23874084463,121.34,0.7263324121594945,0.6266116035455278,0.295679892249966,16.351398459667614,86.27063766609535,70.41684654746336,8.311847400858412,2.6725884369643134,121.34,21.54175531981197,2.56,96.58,0.0,0.85,0.0
25-C53-B09-Dic,2025,53,Batea 09,2025-12-19 17:34:00,2025-12-19 01:17:00.000,2025-12-19 12:45:00.000,14979.530798326832,110.45,0.7563363600473746,0.5891490633718612,0.34586602093832,14.450585858585857,77.89511313920684,69.43739522938287,8.444518420664334,2.2734159816882125,110.45,23.34727446925921,5.88,70.59,17.65,5.88,0.0
25-C53-B10-Dic,2025,53,Batea 10,2025-12-20 01:14:00,2025-12-19 12:45:00.000,2025-12-19 21:46:00.000,13711.774757837158,113.6,0.7433753943217666,0.6240349819059107,0.314550566826959,13.12981072555205,83.94614439387807,70.12311030089955,8.717964076386458,2.1984682037292553,113.6,22.536754362902396,16.67,66.67,16.67,0.0,0.0
25-C53-B11-Dic,2025,53,Batea 11,2025-12-20 11:40:00,2025-12-19 21:46:00.000,2025-12-20 07:35:00.000,15346.251964457924,110.23,0.6871544715447155,0.5473164956590372,0.328461466441308,14.656666666666665,79.64970298871458,72.70164622212556,7.938731052970292,2.4023660362635177,110.23,22.54510474101728,33.33,44.44,22.22,0.0,0.0
25-C53-B12-Dic,2025,53,Batea 12,2025-12-20 23:11:00,2025-12-20 07:35:00.000,2025-12-20 19:00:00.000,15273.372022245918,111.6,0.6653,0.5274,0.297824113633105,14.908735540486637,79.27250864271757,71.26156082238833,8.71351945310905,1.5383443640670609,111.6,24.676191309491124,25.0,62.5,12.5,0.0,0.0
25-C53-B13-Dic,2025,53,Batea 13,2025-12-21 09:50:00,2025-12-20 19:00:00.000,2025-12-21 04:21:00.000,15179.888830529284,112.123054504395,0.6404365079365079,0.5276597896440129,0.3785885004714,14.64650505050505,82.39064811344649,65.38583334531317,8.233798692513416,0.9145637693910937,112.123054504395,21.769049620064575,7.14,78.57,14.29,0.0,0.0
25-C53-B14-Dic,2025,53,Batea 14,2025-12-21 16:20:00,2025-12-21 04:21:00.000,2025-12-21 13:02:00.000,13719.363821318002,116.3,0.5426609105180533,0.42577875399361026,0.256768002338815,12.357506969334928,78.46129060358133,75.25347583004661,8.207916619747486,1.6674038036267138,116.3,21.495536316694807,26.67,73.33,0.0,0.0,0.0
25-C53-B15-Dic,2025,53,Batea 15,2025-12-22 04:30:00,2025-12-21 15:19:00.000,2025-12-21 23:43:00.000,14915.723550374447,113.99,0.6659496753246753,0.5342511013215858,0.331052021420405,16.326623376623377,80.22394500922589,71.5,8.393292712385428,2.5370912808778954,113.99,18.649150624922516,0.0,54.55,18.18,27.27,0.0
25-C54-B01-Dic,2025,54,Batea 01,2025-12-22 12:30:00,2025-12-21 23:43:00.000,2025-12-22 09:34:00.000,13905.492525800028,116.0,0.5940023990403838,0.44635,0.30265686040591,14.159016393442625,75.14279415724288,,8.368290887969918,1.2393996747157177,116.0,22.953397215707962,17.86,57.14,10.71,7.14,7.14
25-C54-B02-Dic,2025,54,Batea 02,2025-12-23 09:02:00,2025-12-22 09:34:00.000,2025-12-23 04:11:00.000,16463.56403081706,107.51,0.7164964650432051,0.5734368697055264,0.427154659590986,14.345011783189317,80.03345413168897,75.40107455179806,9.178318693278765,1.838993376955301,107.51,19.997539714762866,13.04,47.83,0.0,4.35,34.78
25-C54-B03-Dic,2025,54,Batea 03,2025-12-23 20:22:00,2025-12-23 04:14:00.000,2025-12-23 13:52:00.000,14143.726356418629,108.31,0.7034577603143418,0.5903030303030303,0.50732108161338,13.789823182711201,83.91449545446083,,8.857682041051223,2.698635412640141,108.31,22.798913480201,0.0,80.95,0.0,19.05,0.0
25-C54-B04-Dic,2025,54,Batea 04,2025-12-24 03:55:00,2025-12-23 13:53:00.000,2025-12-24 00:00:00.000,15020.46675195906,111.4,0.6875600000000001,0.5651952969310482,0.504201484241999,14.390360000000001,82.2030509237082,68.07824086469552,8.335930625781069,1.9039527693373848,111.4,25.58803997184099,13.33,66.67,0.0,6.67,13.33
25-C54-B05-Dic,2025,54,Batea 05,2025-12-24 16:50:00,2025-12-24 00:01:00.000,2025-12-24 09:28:00.000,15017.661731351149,110.04,0.7183657278857596,0.59218,0.457768199252273,15.887623958746529,82.43433351739371,,8.437431291291954,2.0246494562164132,110.04,23.805193647425874,0.0,80.0,0.0,0.0,20.0
25-C54-B06-Dic,2025,54,Batea 06,2025-12-25 00:55:00,2025-12-24 09:29:00.000,2025-12-24 19:09:00.000,14834.045671848222,110.31,0.6931484502446982,0.5846007984031936,0.367574677827367,15.522064056939502,84.33991278445697,65.65975193636187,9.228248008236225,2.2790140194451807,110.31,23.37018557368138,11.76,64.71,0.0,0.0,23.53
25-C54-B07-Dic,2025,54,Batea 07,2025-12-25 14:08:00,2025-12-24 19:10:00.000,2025-12-25 08:01:00.000,14975.111591164046,106.63,0.6416969696969698,0.5249199999999999,0.390425209422909,15.894262626262625,81.8018511522478,73.18393304053824,8.48037569799232,2.7590156417919105,106.63,22.589009972159097,18.18,68.18,0.0,0.0,13.64
25-C54-B08-Dic,2025,54,Batea 08,2025-12-25 23:41:00,2025-12-25 08:10:00.000,2025-12-25 17:44:00.000,14938.799992819171,112.27,0.7297719087635053,0.6015469061876247,0.43332286524471,16.658743497398962,82.42944116701621,61.454135186063496,8.952564979594683,2.564570879081853,112.27,24.297910329808307,9.09,77.27,0.0,0.0,13.64
25-C54-B09-Dic,2025,54,Batea 09,2025-12-26 14:15:00,2025-12-25 17:45:00.000,2025-12-26 03:20:00.000,14913.254785227233,105.53,0.6126400000000001,0.49469575660528425,0.3251278668506,14.425080000000001,80.74819740880194,62.55872068400805,8.046848984912296,2.11830673912291,105.53,20.559418161227704,11.76,52.94,0.0,11.76,23.53
